rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
684,The Streets Have No Queen,,2020,AUDIOBOOK,9.78198E+12,Fiction,Blackstone Publishing / Urban Audiobooks,JaQuavis Coleman,,FALSE,1,1.69,FALSE
685,Here And Now,,2020,MUSIC,,Country,Blue Chair Records/Warner Music Nashville,Kenny Chesney,,FALSE,1,1.49,FALSE
686,The Queen's Secret,,2020,EBOOK,9.78006E+12,"Biographical, Fiction, Historical, Women, World War II",HarperCollins,Karen Harper,,FALSE,1,2.49,FALSE
687,The German Heiress,,2020,EBOOK,9.78006E+12,"Espionage, Fiction, Historical, Thrillers, Women, World War II",HarperCollins,Anika Scott,,FALSE,1,2.49,FALSE
688,Immortal Hulk Vol. 5: Breaker of Worlds,,2020,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Al Ewing,T,FALSE,1,0.94,FALSE
689,Batman/Superman Vol. 1: Who are the Secret Six?,,2020,COMIC,9.7814E+12,"Media Tie-In, Superhero, Teen",DC Comics,Joshua Williamson,T,FALSE,1,2.49,FALSE
690,Time Lapse,,2015,MOVIE,,"Sci-Fi & Fantasy, Suspense / Thriller",Alameda,Danielle Panabaker,NRA,FALSE,1,1.99,FALSE
691,Sister Dear,,2020,EBOOK,9.78149E+12,"Domestic, Family Life, Fiction, Psychological, Siblings, Suspense, Thrillers",MIRA Books,Hannah Mary Mckinnon,,FALSE,1,2.84,FALSE
692,Tidy the F*ck Up: The American Art of Organizing Your Sh*t,,2020,AUDIOBOOK,9.78169E+12,"Comedy, Self Help","Dreamscape Media, LLC",Messie Condo,,FALSE,1,2.99,FALSE
693,Quattro,,2020,MUSIC,,Dance,Bedrock,John Digweed,,FALSE,1,1.49,FALSE
694,Baby Momma 2,,2020,AUDIOBOOK,9.78109E+12,Fiction,Blackstone Publishing / Urban Audiobooks,Ni'chelle Genovese,,FALSE,1,2.49,FALSE
695,Dear Younger Me,,2020,MOVIE,,"Drama, Faith & Inspiration",Maverick Entertainment Group,Brad Elle Jones,NRT,FALSE,1,1.99,FALSE
696,The Rook,,2012,AUDIOBOOK,9.78161E+12,Sci-Fi & Fantasy,"Dreamscape Media, LLC",Daniel O'Malley,,FALSE,1,,FALSE
697,The Book of Joy - Summarized for Busy People: Lasting Happiness in a Changing World: Based on the,,2018,EBOOK,9.78139E+12,"Book Notes, Study Aids",Goldmine Reads,Goldmine Reads,,FALSE,1,0.69,FALSE
698,The Deeds of the Disturber,,2008,AUDIOBOOK,9.78198E+12,Mystery,Blackstone Publishing,Elizabeth Peters,,FALSE,1,1.49,FALSE
699,The Mummy Case,,2001,AUDIOBOOK,9.78198E+12,Mystery,Blackstone Publishing,Elizabeth Peters,,FALSE,1,1.49,FALSE
700,Pollyanna,,2006,AUDIOBOOK,9.78198E+12,Classics,Blackstone Publishing,Eleanor H. Porter,,FALSE,1,1.49,FALSE
701,Crocodile on the Sandbank,,2005,AUDIOBOOK,9.78198E+12,Mystery,"Blackstone Audio, Inc.",Elizabeth Peters,,FALSE,1,1.49,FALSE
702,The Dragonet Prophecy,,2012,AUDIOBOOK,9.78134E+12,"Children's, Sci-Fi & Fantasy",Scholastic,Tui T. Sutherland,,FALSE,1,1.69,TRUE
703,The Phantom of the Subway & The Temple of the Ruby of Fire,,2007,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Geronimo Stilton,,FALSE,1,0.99,TRUE
704,Lost in the Solar System,,2010,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Joanna Cole,,FALSE,1,,TRUE
705,Ken Burns: The Brooklyn Bridge,,1981,MOVIE,,"American, History",PBS,Ken Burns,NRC,FALSE,1,1.99,FALSE
706,Don't Let The Pigeon Stay Up Late!,,2011,AUDIOBOOK,9.78055E+12,Children's,Weston Woods,Mo Willems,,FALSE,1,0.49,TRUE
707,Where The Wild Things Are,,1989,AUDIOBOOK,9.78156E+12,"Children's, Classics",Weston Woods,Maurice Sendak,,FALSE,1,,TRUE
708,The Pigeon Finds A Hot Dog!,,2010,AUDIOBOOK,9.78055E+12,Children's,Weston Woods,Mo Willems,,FALSE,1,,TRUE
709,A Carrion Death,,2008,AUDIOBOOK,9.7814E+12,Mystery,Tantor Audio,Michael Stanley,,FALSE,1,2.64,FALSE
710,Sweet Surrender,,2012,AUDIOBOOK,9.78145E+12,Fiction,Tantor Audio,Maya Banks,,FALSE,1,1.84,FALSE
711,Fear,,2006,AUDIOBOOK,159212447X,Sci-Fi & Fantasy,Galaxy Press,L. Ron Hubbard,,FALSE,1,1.99,FALSE
712,The Old Testament of the New American Standard Audio Bible,,2013,AUDIOBOOK,9.78198E+12,Religious,Blackstone Publishing,Made for Success,,FALSE,1,2.24,FALSE
713,The New Testament of the New American Standard Audio Bible,,2013,AUDIOBOOK,9.78198E+12,Religious,Blackstone Publishing,Made for Success,,FALSE,1,1.49,FALSE
714,Happy Thoughts,,2011,MUSIC,,Comedy,Comedy Central,Daniel Tosh,,TRUE,1,1.49,FALSE
715,Welcome To Sky Valley,,1994,MUSIC,,Rock,Rhino/Elektra,Kyuss,,TRUE,1,1.49,FALSE
716,The Michael Bublé Collection,,2011,MUSIC,,Pop,143/Reprise,Michael Buble,,FALSE,1,1.99,FALSE
717,Percy Jackson And The Olympians: The Lightning Thief (Original Motion Picture Soundtrack),,2010,MUSIC,,Soundtrack,ABKCO (US),Christophe Beck,,FALSE,1,1.49,FALSE
718,Cookin' With The Miles Davis Quintet,,2007,MUSIC,,Jazz,"Concord Music Group, Inc.",Miles Davis Quintet,,FALSE,1,1.49,FALSE
719,Danzig,,2002,MUSIC,,Rock,"American Recordings, LLC",Danzig,,FALSE,1,1.49,FALSE
720,The Circular Staircase,,2009,AUDIOBOOK,9.7814E+12,Mystery,Tantor Audio,Mary Roberts Rinehart,,FALSE,1,1.64,FALSE
721,All-of-a-Kind Family,,1979,AUDIOBOOK,9.78159E+12,Children's,"Listen & Live Audio, Inc.",Sydney Taylor,,FALSE,1,1.29,TRUE
722,Disney's Greatest Volume 1,,2010,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,TRUE
723,A Taste Of Honey,,2013,MUSIC,,Rock,Capitol Records LLC,Martin Denny,,FALSE,1,1.49,FALSE
724,The Five Love Languages,,2005,AUDIOBOOK,9.78161E+12,Christian Living,Oasis Audio,Gary Chapman,,FALSE,1,1.29,FALSE
725,Have a New Teenager by Friday,,2011,AUDIOBOOK,9.78161E+12,Religious,Oasis Audio,Dr. Kevin Leman,,FALSE,1,1.99,FALSE
726,The Sacred Romance,,2004,AUDIOBOOK,9.78161E+12,Religious,Oasis Audio,John Eldredge,,FALSE,1,1.69,FALSE
727,Columbus Circle,,2012,MOVIE,,"Drama, Psychological Thrillers, Suspense / Thriller, Suspense / Thriller",Universal Pictures,Selma Blair,PG13,FALSE,1,2.99,FALSE
728,Phantom Of The Opera At The Royal Albert Hall-25th Anniversary Celebration,,2011,MOVIE,,"Drama, Live Performances, Musicals, Romance",Universal Pictures,Ramin Karimloo,NRC,FALSE,1,2.99,FALSE
729,A Hustler's Wife,,2014,AUDIOBOOK,9.78198E+12,Fiction,Blackstone Publishing / Urban Audiobooks,Nikki Turner,,FALSE,1,1.49,FALSE
730,Mary Poppins And The House Next Door,,2014,AUDIOBOOK,9.78154E+12,"Children's, Classics","Blackstone Audio, Inc. / AudioGO",P. L. Travers,,FALSE,1,,TRUE
731,Deadgirl,,2009,MOVIE,,"Ghosts, Horror",MPI Media Group,Shiloh Fernandez,R,FALSE,1,1.99,FALSE
732,Hands Free Mama,,2014,AUDIOBOOK,9.78162E+12,"Christian Living, Self Help",Oasis Audio,Rachel Macy Stafford,,FALSE,1,,FALSE
733,Sink Or Swim,,2014,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Sarah Mlynowski,,FALSE,1,1.29,TRUE
734,Fairest Of All,,2014,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Sarah Mlynowski,,FALSE,1,1.29,TRUE
735,Dragons Love Tacos,,2014,MOVIE,9.78163E+12,,"Dreamscape Media, LLC",Adam Rubin,NRC,FALSE,1,1.99,TRUE
736,Black & White & Sex,,2013,MOVIE,,"Drama, Indie",Gravitas Ventures,Katherine Hicks,NRM,FALSE,1,1.99,FALSE
737,It's a Boy Girl Thing,,2006,MOVIE,,"Comedy, Romance, Romantic Comedy",Lionsgate,Samaire Armstrong,PG13,FALSE,1,2.99,FALSE
738,Locomotive,,2014,MOVIE,9.78163E+12,,"Dreamscape Media, LLC",Brian Floca,NRC,FALSE,1,,TRUE
739,A.M. Chi,A.M./P.M. Tai Chi For Beginners,2006,TELEVISION,,Health & Fitness,Gaiam,David-Dorian Ross,NRC,FALSE,1,0.99,FALSE
740,P.M. Chi,A.M./P.M. Tai Chi For Beginners,2006,TELEVISION,,Health & Fitness,Gaiam,David-Dorian Ross,NRC,FALSE,1,0.99,FALSE
741,Hell's Highway,,2002,MOVIE,,"Horror, Satanic/occult, Serial Killers",Maxim Media International,Phoebe Dollar,R,FALSE,1,1.49,FALSE
742,Charles Dickens: A Portrait in Letters,,2012,AUDIOBOOK,9.78184E+12,Biography,Naxos,Charles Dickens,,FALSE,1,1.29,FALSE
743,The Great Gatsby,,2010,AUDIOBOOK,9.78963E+12,Classics,Naxos,F. Scott Fitzgerald,,FALSE,1,1.49,FALSE
744,The Woman in White,,2008,AUDIOBOOK,9.78963E+12,Classics,Naxos,Wilkie Collins,,FALSE,1,2.99,FALSE
745,A Long Walk to Water,,2013,AUDIOBOOK,9.78194E+12,"Action & Adventure, Children's",Full Cast Audio,Linda Sue Park,,FALSE,1,,TRUE
746,Hounded,,2014,AUDIOBOOK,9.78159E+12,Mystery,"Listen & Live Audio, Inc.",David Rosenfelt,,FALSE,1,,FALSE
747,The Hunchback of Notre Dame,,2014,AUDIOBOOK,9.78184E+12,Classics,Naxos,Victor Hugo,,FALSE,1,2.99,FALSE
748,Keeper Of The Light,,2014,AUDIOBOOK,9.78149E+12,Drama,Tantor Audio,Diane Chamberlain,,FALSE,1,2.64,FALSE
