rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
681,Year of the Villain: The Infected,,2020,COMIC,9.78178E+12,"Media Tie-In, Superhero, Teen",DC Comics,Marc Andreyko,PA,FALSE,1,2.49,FALSE
682,The Rook,,2012,AUDIOBOOK,9.78161E+12,Sci-Fi & Fantasy,"Dreamscape Media, LLC",Daniel O'Malley,,FALSE,1,2.99,FALSE
683,An Excellent Mystery,,2011,AUDIOBOOK,9.78198E+12,Mystery,Blackstone Publishing,Ellis Peters,,FALSE,1,2.49,FALSE
684,"Autobiography of Mark Twain, Vol. 1",,2011,AUDIOBOOK,9.78198E+12,Biography,Blackstone Publishing,Mark Twain,,FALSE,1,2.99,FALSE
685,Personal Memoirs of Ulysses S. Grant,,2011,AUDIOBOOK,9.78198E+12,History,Blackstone Publishing,Ulysses S. Grant,,FALSE,1,2.99,FALSE
686,The Last of the Mohicans,,2009,AUDIOBOOK,9.78198E+12,Classics,Blackstone Publishing,James Fenimore Cooper,,FALSE,1,2.99,FALSE
687,Black Rednecks and White Liberals,,2005,AUDIOBOOK,9.78198E+12,Nonfiction,Blackstone Publishing,Thomas Sowell,,FALSE,1,2.49,FALSE
688,The Stabbing in the Stables,,2009,AUDIOBOOK,9.78198E+12,Mystery,Blackstone Publishing,Simon Brett,,FALSE,1,1.99,FALSE
689,The Pigeon Finds A Hot Dog!,,2010,AUDIOBOOK,9.78055E+12,Children's,Weston Woods,Mo Willems,,FALSE,1,0.49,TRUE
690,If I Am Missing or Dead,,2007,AUDIOBOOK,9.7814E+12,Biography,Tantor Audio,Janine Latus,,FALSE,1,1.84,FALSE
691,The Grapes of Wrath,,2003,AUDIOBOOK,9.78158E+12,Drama,L.A. Theatre Works,John Steinbeck,,FALSE,1,0.99,FALSE
692,"More Of Other Worlds, Other Sounds",,2005,MUSIC,,World,Rhino/Warner Records,Juan Garcia Esquivel,,FALSE,1,1.49,FALSE
693,The Michael Bublé Collection,,2011,MUSIC,,Pop,143/Reprise,Michael Buble,,FALSE,1,1.99,FALSE
694,Mozart for Morning Coffee,,1996,MUSIC,,Classical,Universal International Music B.V.,Various Artists,,FALSE,1,1.49,FALSE
695,Best Of Beethoven,,2009,MUSIC,,Classical,"SLG, LLC",Various Artists,,FALSE,1,1.49,FALSE
696,Disney's Greatest Vol. 3,,2010,MUSIC,,Children's,Walt Disney Records,Various Artists,,FALSE,1,1.49,TRUE
697,Lounge-A-Palooza,,1997,MUSIC,,Pop,"Hollywood Records, Inc.",Various Artists,,FALSE,1,1.49,FALSE
698,Churchill's Empire,,2010,AUDIOBOOK,9.7814E+12,Biography,Tantor Audio,Richard Toye,,FALSE,1,2.64,FALSE
699,Kelly's Chance,,2010,AUDIOBOOK,9.78161E+12,Romance,Oasis Audio,Wanda E. Brunstetter,,FALSE,1,1.49,FALSE
700,Sarah's Choice,,2010,AUDIOBOOK,9.78161E+12,Romance,Oasis Audio,Wanda E. Brunstetter,,FALSE,1,1.49,FALSE
701,On the Edge of the Dark Sea of Darkness,,2008,AUDIOBOOK,9.78161E+12,Fiction,Oasis Audio,Andrew Peterson,,FALSE,1,1.69,FALSE
702,The Message Bible,,2003,AUDIOBOOK,9.78161E+12,Religious,Oasis Audio,Eugene H. Peterson,,FALSE,1,2.99,FALSE
703,The Sacred Romance,,2004,AUDIOBOOK,9.78161E+12,Religious,Oasis Audio,John Eldredge,,FALSE,1,1.69,FALSE
704,Betsy's Return,,2010,AUDIOBOOK,9.78161E+12,Romance,Oasis Audio,Wanda E. Brunstetter,,FALSE,1,1.29,FALSE
705,Brazil,,1985,MOVIE,,"Classics, Comedy, Cult Classic, Dark Comedy, Sci-Fi & Fantasy",Universal Pictures,Jonathan Pryce,R,FALSE,1,2.99,FALSE
706,Phantom Of The Opera At The Royal Albert Hall-25th Anniversary Celebration,,2011,MOVIE,,"Drama, Live Performances, Musicals, Romance",Universal Pictures,Ramin Karimloo,NRC,FALSE,1,2.99,FALSE
707,Pagan Spring,,2013,AUDIOBOOK,9.78162E+12,Mystery,"Dreamscape Media, LLC",G. M. Malliet,,FALSE,1,2.99,FALSE
708,One Last Dance,,2003,MOVIE,,Romance,Screen Media Ventures,Patrick Swayze,PG13,FALSE,1,1.49,FALSE
709,Centurion,,2010,MOVIE,,"Action & Adventure, Drama, Supernatural, Survival",Magnolia Pictures,Michael Fassbender,R,FALSE,1,2.39,FALSE
710,Dream On,,2014,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Sarah Mlynowski,,FALSE,1,1.29,TRUE
711,If The Shoe Fits,,2014,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Sarah Mlynowski,,FALSE,1,1.29,TRUE
712,Dragons Love Tacos,,2014,MOVIE,9.78163E+12,,"Dreamscape Media, LLC",Adam Rubin,NRC,FALSE,1,1.99,TRUE
713,Radical Chic And Mau-Mauing The Flak Catchers,,2013,AUDIOBOOK,9.78198E+12,Science & Technology,Blackstone Publishing,Tom Wolfe,,FALSE,1,1.69,FALSE
714,Wrangling Wes,,2014,AUDIOBOOK,9.78198E+12,Fiction,Blackstone Publishing / Urban Audiobooks,Jacquelin Thomas,,FALSE,1,2.49,FALSE
715,Annabelle,,2014,AUDIOBOOK,9.78198E+12,Fiction,Blackstone Publishing,M. C. Beaton,,FALSE,1,1.99,FALSE
716,Chariots of the Gods,,2011,AUDIOBOOK,9.78145E+12,History,Tantor Audio,Erich Von Daniken,,FALSE,1,1.64,FALSE
717,I Spit On Your Grave (2010),,2010,MOVIE,,"Drama, Horror, Slashers, Survival",Lionsgate,Sarah Butler,R,FALSE,1,2.99,FALSE
718,The Philadelphia Experiment,,2012,MOVIE,,"Action & Adventure, Mystery, Sci-Fi & Fantasy",Lionsgate,Malcolm McDowell,PG13,FALSE,1,2.99,FALSE
719,Classic American Poetry,,2000,AUDIOBOOK,9.78963E+12,Poetry,Naxos,Emily Dickinson,,FALSE,1,0.99,FALSE
720,Kitty,,2014,AUDIOBOOK,9.78198E+12,Romance,Blackstone Publishing,M. C. Beaton,,FALSE,1,1.99,FALSE
721,Piano Tribute To Mkto,,2014,MUSIC,,Rock,CC Entertainment,Piano Tribute Players,,FALSE,1,1.49,FALSE
722,Famous People in History # Volume 2,,2000,AUDIOBOOK,9.78963E+12,Children's,Naxos,Nicolas Soames,,FALSE,1,0.99,TRUE
723,The Very Best Of Arthur Lyman (The Sensual Sounds Of Exotica),,2014,MUSIC,,Pop,"Varese Sarabande Records, Inc.",Arthur Lyman,,FALSE,1,1.49,FALSE
724,Nature's Grave,,2008,MOVIE,,"Drama, Horror, Killer Animals, Suspense / Thriller",Screen Media Ventures,Jim Caviezel,R,FALSE,1,1.49,FALSE
725,Monster,,2003,MOVIE,,"Crime, Docudrama, Drama",Screen Media Ventures,Charlize Theron,R,FALSE,1,1.99,FALSE
726,Sweet Evil,,2010,MOVIE,,"Drama, Psychological Thrillers, Suspense / Thriller, Suspense / Thriller",Film Movement,Anais Demoustier,NRT,FALSE,1,1.99,FALSE
727,My Little Pony Equestria Girls: Rainbow Rocks,,2014,MOVIE,,"Animated, Children's, Family, Feature Films",Cinedigm,Tara Strong,NRC,FALSE,1,1.49,TRUE
728,A Demon Summer,,2014,AUDIOBOOK,9.78163E+12,Mystery,"Dreamscape Media, LLC",G. M. Malliet,,FALSE,1,2.99,FALSE
729,Bad Hair Day,,2014,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Sarah Mlynowski,,FALSE,1,1.29,TRUE
730,Mother's Day,,2012,MOVIE,,"Abduction, Crazy Families, Crime, Drama, Family Relations, Horror, Psychological Thrillers, Slashers, Suspense / Thriller",Lionsgate,Rebecca De Mornay,R,FALSE,1,2.99,FALSE
731,I Spit On Your Grave 2,,2013,MOVIE,,Horror,Lionsgate,Jemma Dallendar,R,FALSE,1,2.99,FALSE
